Clase	Letra	Correspondencia	Transcripción	Forma	–1200	1201–1250	1251–1300	1301–1350	1351–1400	1401–1450	1451–1500	1501–1550	1551–1600
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	uuieren	uuieren	0	1	0	0	0	0	1	0	2
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	uuieren	uuieren	0	1	0	0	0	0	1	0	2
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	uuiesse	uuiesse	0	0	0	0	1	0	1	2	2
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	uuiesse	uuiesse	0	0	0	0	1	0	1	2	2
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	uuiessen	uuiessen	0	0	0	0	0	0	0	1	0
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	uuiessen	uuiessen	0	0	0	0	0	0	0	1	0
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	uuieremos	uuiéremos	0	0	0	0	0	0	0	0	1
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	uuieremos	uuiéremos	0	0	0	0	0	0	0	0	1
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	uviera	uviera	0	0	0	0	0	1	5	158	203
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	uviera	uviera	0	0	0	0	0	1	5	158	203
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)is	uvierais	uvierais	0	0	0	0	0	0	0	0	1
Word-medial semivowel /j/ ending a diphthong	i	Hubie(r|s)(a|e)is	uvierais	uvierais	0	0	0	0	0	0	0	0	1
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	uvieramos	uvieramos	0	0	0	0	0	0	0	1	0
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	uvieramos	uvieramos	0	0	0	0	0	0	0	1	0
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	uvieran	uvieran	0	0	0	0	0	0	4	25	35
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	uvieran	uvieran	0	0	0	0	0	0	4	25	35
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	uvieras	uvieras	0	0	0	0	0	0	1	4	7
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	uvieras	uvieras	0	0	0	0	0	0	1	4	7
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)is	uvierays	uvierays	0	0	0	0	0	0	0	0	1
Word-medial semivowel /j/ ending a diphthong	y	Hubie(r|s)(a|e)is	uvierays	uvierays	0	0	0	0	0	0	0	0	1
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	uviere	uviere	0	0	0	1	0	0	146	122	232
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	uviere	uviere	0	0	0	1	0	0	146	122	232
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	uvieremos	uvieremos	0	0	0	0	0	0	0	1	0
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	uvieremos	uvieremos	0	0	0	0	0	0	0	1	0
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	uvieren	uvieren	0	0	0	0	0	0	41	28	45
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	uvieren	uvieren	0	0	0	0	0	0	41	28	45
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	uvieres	uvieres	0	0	0	0	0	0	0	6	14
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	uvieres	uvieres	0	0	0	0	0	0	0	6	14
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	uviese	uviese	0	0	2	1	0	10	26	25	11
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	uviese	uviese	0	0	2	1	0	10	26	25	11
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	uviesemos	uviesemos	0	0	0	0	0	0	1	0	0
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	uviesemos	uviesemos	0	0	0	0	0	0	1	0	0
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	uviesen	uviesen	0	0	0	0	0	2	6	15	1
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	uviesen	uviesen	0	0	0	0	0	2	6	15	1
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	uvieses	uvieses	0	0	0	0	0	0	0	1	1
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	uvieses	uvieses	0	0	0	0	0	0	0	1	1
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	uviesse	uviesse	0	0	1	0	1	0	5	286	271
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	uviesse	uviesse	0	0	1	0	1	0	5	286	271
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	uviessemos	uviessemos	0	0	0	0	0	0	1	0	0
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	uviessemos	uviessemos	0	0	0	0	0	0	1	0	0
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	uviessen	uviessen	0	0	0	0	0	0	1	77	46
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	uviessen	uviessen	0	0	0	0	0	0	1	77	46
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	uviesses	uviesses	0	0	0	0	0	0	1	5	2
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	uviesses	uviesses	0	0	0	0	0	0	1	5	2
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)is	uviesseys	uviesseys	0	0	0	0	0	0	0	0	1
Word-medial semivowel /j/ ending a diphthong	y	Hubie(r|s)(a|e)is	uviesseys	uviesseys	0	0	0	0	0	0	0	0	1
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	uvieramos	uviéramos	0	0	0	1	0	0	0	4	5
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	uvieramos	uviéramos	0	0	0	1	0	0	0	4	5
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	uviere	uviére	0	0	0	0	0	0	0	0	1
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	uviere	uviére	0	0	0	0	0	0	0	0	1
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	uvieremos	uviéremos	0	0	0	0	0	1	0	4	1
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	uvieremos	uviéremos	0	0	0	0	0	1	0	4	1
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	uviesemos	uviésemos	0	0	0	0	0	0	0	1	1
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	uviesemos	uviésemos	0	0	0	0	0	0	0	1	1
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	uviessemos	uviéssemos	0	0	0	0	0	0	0	16	3
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	uviessemos	uviéssemos	0	0	0	0	0	0	0	16	3
Word-medial vowel /i/	y	Hubie(r|s)(a|e)(mos|n|s)?	uvyesse	uvyesse	0	0	0	0	1	0	0	0	0
Word-medial semivowel /j/ starting a diphthong	y	Hubie(r|s)(a|e)(mos|n|s)?	uvyesse	uvyesse	0	0	0	0	1	0	0	0	0
Word-medial semivowel /j/ starting a diphthong	i	Vayais	vaiais	vaiais	0	0	0	0	0	0	3	0	0
Word-medial semivowel /j/ ending a diphthong	i	Vayais	vaiais	vaiais	0	0	0	0	0	0	3	0	0
Word-medial semivowel /j/ starting a diphthong	i	Vaya(mos|n|s)	vaiamos	vaiamos	0	0	0	0	0	0	3	0	0
Word-medial semivowel /j/ starting a diphthong	i	Vaya(mos|n|s)	vaian	vaian	0	2	3	0	0	0	5	1	4
Word-medial semivowel /j/ starting a diphthong	i	Vaya(mos|n|s)	vaias	vaias	0	1	0	0	0	0	2	0	0
Word-medial semivowel /j/ ending a diphthong	i	Vais	vais	vais	0	0	5	0	0	0	72	238	295
Word-medial semivowel /j/ starting a diphthong	i	Vayais	vaiais	vaiáis	0	0	0	0	0	0	0	1	0
Word-medial semivowel /j/ ending a diphthong	i	Vayais	vaiais	vaiáis	0	0	0	0	0	0	0	1	0
Word-medial semivowel /j/ starting a diphthong	j	Vaya(mos|n|s)	vajan	vajan	0	1	0	0	0	0	0	0	2
Word-medial semivowel /j/ starting a diphthong	j	Vaya(mos|n|s)	vajas	vajas	0	0	0	0	0	0	5	1	2
Word-medial semivowel /j/ ending a diphthong	j	Vais	vajs	vajs	0	0	0	0	0	0	2	0	0
Word-medial semivowel /j/ starting a diphthong	y	Vayais	vayais	vayais	0	0	0	0	0	1	2	7	2
Word-medial semivowel /j/ ending a diphthong	y	Vayais	vayais	vayais	0	0	0	0	0	1	2	7	2
Word-medial semivowel /j/ starting a diphthong	y	Vaya(mos|n|s)	vayam	vayam	0	0	1	0	0	0	0	0	0
Word-medial semivowel /j/ starting a diphthong	y	Vaya(mos|n|s)	vayamonos	vayamonos	0	0	1	0	0	0	0	0	0
Word-medial semivowel /j/ starting a diphthong	y	Vaya(mos|n|s)	vayamos	vayamos	2	11	26	12	1	20	50	27	13
Word-medial semivowel /j/ starting a diphthong	y	Vaya(mos|n|s)	vayan	vayan	19	22	128	125	60	115	672	818	982
Word-medial semivowel /j/ starting a diphthong	y	Vaya(mos|n|s)	vayano	vayano	0	0	0	0	0	0	0	1	0
Word-medial semivowel /j/ starting a diphthong	y	Vaya(mos|n|s)	vayas	vayas	0	4	13	10	5	13	71	205	223
Word-medial semivowel /j/ starting a diphthong	y	Vaya(mos|n|s)	vayass	vayass	1	0	0	0	0	0	0	0	0
Word-medial semivowel /j/ starting a diphthong	y	Vayais	vayays	vayays	0	0	0	0	0	0	4	6	1
Word-medial semivowel /j/ ending a diphthong	y	Vayais	vayays	vayays	0	0	0	0	0	0	4	6	1
Word-medial semivowel /j/ ending a diphthong	y	Vais	vays	vays	0	0	0	0	1	0	34	121	104
Word-medial semivowel /j/ starting a diphthong	y	Vayais	vayais	vayáis	0	0	3	0	0	0	24	36	7
Word-medial semivowel /j/ ending a diphthong	y	Vayais	vayais	vayáis	0	0	3	0	0	0	24	36	7
Word-medial semivowel /j/ starting a diphthong	y	Vaya(mos|n|s)	vayamonos	vayámonos	0	1	1	0	0	0	2	2	0
Word-medial semivowel /j/ starting a diphthong	y	Vaya(mos|n|s)	vayamosnos	vayámosnos	0	0	6	0	0	0	2	1	0
Word-medial semivowel /j/ starting a diphthong	y	Vayais	vayays	vayáys	1	0	0	0	0	0	0	1	1
Word-medial semivowel /j/ ending a diphthong	y	Vayais	vayays	vayáys	1	0	0	0	0	0	0	1	1
Word-medial semivowel /j/ ending a diphthong	i	Vais	vais	vaís	0	0	0	0	0	0	0	0	1
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	vbiera	vbiera	0	0	0	0	0	0	2	11	14
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	vbiera	vbiera	0	0	0	0	0	0	2	11	14
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	vbieran	vbieran	0	0	0	0	0	0	0	1	2
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	vbieran	vbieran	0	0	0	0	0	0	0	1	2
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	vbiere	vbiere	0	0	0	0	0	0	2	17	27
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	vbiere	vbiere	0	0	0	0	0	0	2	17	27
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	vbieren	vbieren	0	0	0	0	0	0	1	3	6
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	vbieren	vbieren	0	0	0	0	0	0	1	3	6
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	vbiese	vbiese	0	0	0	0	0	0	1	1	8
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	vbiese	vbiese	0	0	0	0	0	0	1	1	8
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	vbiesen	vbiesen	0	0	0	0	0	0	7	0	1
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	vbiesen	vbiesen	0	0	0	0	0	0	7	0	1
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	vbiesse	vbiesse	0	0	0	0	0	0	0	1	0
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	vbiesse	vbiesse	0	0	0	0	0	0	0	1	0
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	vbiessen	vbiessen	0	0	0	0	0	0	0	1	0
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	vbiessen	vbiessen	0	0	0	0	0	0	0	1	0
Word-medial vowel /i/	i	Ultim(o|a)(s)?	vltima	vltima	0	0	1	0	4	3	105	44	125
Word-medial vowel /i/	i	Ultim(o|a)(s)?	vltimas	vltimas	0	0	0	0	0	3	5	17	19
Word-medial vowel /i/	i	Ultim(o|a)(s)?	vltimo	vltimo	0	0	0	1	0	3	100	53	112
Word-medial vowel /i/	i	Ultim(o|a)(s)?	vltimos	vltimos	0	0	0	0	0	0	1	8	17
Word-medial vowel /i/	i	Ultim(o|a)(s)?	vlttima	vlttima	0	0	0	0	0	0	0	0	3
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	vuiera	vuiera	0	0	0	0	0	0	1	59	50
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	vuiera	vuiera	0	0	0	0	0	0	1	59	50
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	vuieran	vuieran	0	0	0	0	0	0	0	20	10
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	vuieran	vuieran	0	0	0	0	0	0	0	20	10
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	vuieras	vuieras	0	0	0	0	0	0	0	1	2
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	vuieras	vuieras	0	0	0	0	0	0	0	1	2
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	vuiere	vuiere	0	0	0	0	0	0	57	19	63
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	vuiere	vuiere	0	0	0	0	0	0	57	19	63
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	vuieremos	vuieremos	0	0	0	0	0	0	0	1	0
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	vuieremos	vuieremos	0	0	0	0	0	0	0	1	0
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	vuieren	vuieren	0	0	0	0	0	0	11	4	3
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	vuieren	vuieren	0	0	0	0	0	0	11	4	3
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	vuieres	vuieres	0	0	0	0	0	0	0	2	3
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	vuieres	vuieres	0	0	0	0	0	0	0	2	3
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	vuiese	vuiese	0	0	0	1	0	0	15	18	7
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	vuiese	vuiese	0	0	0	1	0	0	15	18	7
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	vuiesemos	vuiesemos	0	0	0	0	0	0	1	0	1
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	vuiesemos	vuiesemos	0	0	0	0	0	0	1	0	1
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	vuiesen	vuiesen	0	0	0	0	0	0	5	2	4
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	vuiesen	vuiesen	0	0	0	0	0	0	5	2	4
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	vuiesse	vuiesse	0	0	0	0	2	0	0	106	65
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	vuiesse	vuiesse	0	0	0	0	2	0	0	106	65
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	vuiessen	vuiessen	0	0	0	0	1	0	0	27	16
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	vuiessen	vuiessen	0	0	0	0	1	0	0	27	16
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	vuiesses	vuiesses	0	0	0	0	0	0	0	0	1
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	vuiesses	vuiesses	0	0	0	0	0	0	0	0	1
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	vuieramos	vuiéramos	0	0	0	0	0	0	0	2	0
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	vuieramos	vuiéramos	0	0	0	0	0	0	0	2	0
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	vuiesemos	vuiésemos	0	0	0	0	0	0	1	0	0
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	vuiesemos	vuiésemos	0	0	0	0	0	0	1	0	0
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	vuiessemos	vuiéssemos	0	0	0	0	0	0	0	3	0
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	vuiessemos	vuiéssemos	0	0	0	0	0	0	0	3	0
Word-medial vowel /i/	i	Ultim(o|a)(s)?	vultima	vultima	0	0	0	0	0	0	1	0	0
Word-medial vowel /i/	i	Ultim(o|a)(s)?	vultimo	vultimo	0	0	0	0	0	0	1	0	0
Word-medial vowel /i/	y	Hubie(r|s)(a|e)(mos|n|s)?	vuyere	vuyere	0	0	0	0	0	0	0	1	0
Word-medial semivowel /j/ starting a diphthong	y	Hubie(r|s)(a|e)(mos|n|s)?	vuyere	vuyere	0	0	0	0	0	0	0	1	0
Word-medial vowel /i/	i	Hubie(r|s)(a|e)(mos|n|s)?	vviere	vviere	0	0	0	0	0	0	0	1	0
Word-medial semivowel /j/ starting a diphthong	i	Hubie(r|s)(a|e)(mos|n|s)?	vviere	vviere	0	0	0	0	0	0	0	1	0
Word-medial semivowel /j/ ending a diphthong	i	Vais	vais	váis	0	0	0	0	0	0	2	12	17
Word-medial semivowel /j/ ending a diphthong	y	Vais	vays	váys	0	0	0	0	0	1	2	4	1
Word-initial consonant /d͡ʒ/ or /ʃ/	x	Javier	xabier	xabier	1	0	0	0	0	0	0	0	1
Word-medial semivowel /j/ starting a diphthong	i	Javier	xabier	xabier	1	0	0	0	0	0	0	0	1
Word-initial consonant /d͡ʒ/ or /ʃ/	x	Javier	xauier	xauier	1	0	0	0	0	0	1	22	0
Word-medial semivowel /j/ starting a diphthong	i	Javier	xauier	xauier	1	0	0	0	0	0	1	22	0
Word-initial consonant /d͡ʒ/ or /ʃ/	x	Javier	xavier	xavier	1	0	0	0	0	0	0	0	34
Word-medial semivowel /j/ starting a diphthong	i	Javier	xavier	xavier	1	0	0	0	0	0	0	0	34
Word-initial consonant /d͡ʒ/ or /ʃ/	x	Juicio(s)?	xuicio	xuicio	0	0	0	0	0	0	0	0	1
Word-medial vowel /i/	i	Juicio(s)?	xuicio	xuicio	0	0	0	0	0	0	0	0	1
Word-medial semivowel /j/ starting a diphthong	i	Juicio(s)?	xuicio	xuicio	0	0	0	0	0	0	0	0	1
Word-initial consonant /d͡ʒ/ or /ʃ/	x	Juicio(s)?	xuizio	xuizio	0	0	0	0	0	0	0	0	1
Word-medial vowel /i/	i	Juicio(s)?	xuizio	xuizio	0	0	0	0	0	0	0	0	1
Word-medial semivowel /j/ starting a diphthong	i	Juicio(s)?	xuizio	xuizio	0	0	0	0	0	0	0	0	1
Word-initial vowel /i/	y	Ibarra	ybarra	ybarra	0	0	2	2	4	3	27	38	32
Word-initial vowel /i/	y	Hi(ce|zo)	yce	yce	0	0	0	0	0	0	0	0	1
Word-initial vowel /i/	y	Hicie(r|s)(a|e)(mos|n|s)?	yciera	yciera	0	0	0	0	0	0	0	1	1
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	yciera	yciera	0	0	0	0	0	0	0	1	1
Word-initial vowel /i/	y	Hicie(r|s)(a|e)(mos|n|s)?	yciere	yciere	0	0	0	0	0	0	1	5	0
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	yciere	yciere	0	0	0	0	0	0	1	5	0
Word-initial vowel /i/	y	Hicie(r|s)(a|e)(mos|n|s)?	ycieren	ycieren	0	0	0	0	0	0	0	1	0
Word-medial semivowel /j/ starting a diphthong	i	Hicie(r|s)(a|e)(mos|n|s)?	ycieren	ycieren	0	0	0	0	0	0	0	1	0
Word-initial vowel /i/	y	Hicieron	ycieron	ycieron	0	0	0	0	0	0	0	0	1
Word-medial semivowel /j/ starting a diphthong	i	Hicieron	ycieron	ycieron	0	0	0	0	0	0	0	0	1
Word-initial vowel /i/	y	Hici(mos|ste)	ycis	ycis	0	0	0	0	0	0	1	0	0
Word-medial vowel /i/	i	Hici(mos|ste)	ycis	ycis	0	0	0	0	0	0	1	0	0
Word-initial semivowel /j/ starting a diphthong	y	Yeso(s)?	yeco	yeco	0	1	0	0	0	0	0	0	0
Word-initial semivowel /j/ starting a diphthong	y	Hierba(s)?	yerba	yerba	2	3	16	6	39	4	90	186	480
Word-initial semivowel /j/ starting a diphthong	y	Hierba(s)?	yerbas	yerbas	4	27	59	20	54	23	155	243	311
Word-initial semivowel /j/ starting a diphthong	y	Yerno(s)?	yerno	yerno	41	55	106	63	77	33	326	240	362
Word-initial semivowel /j/ starting a diphthong	y	Yerno(s)?	yernos	yernos	3	0	35	2	5	3	67	61	51
Word-initial semivowel /j/ starting a diphthong	y	Yerno(s)?	yerrno	yerrno	2	0	0	0	0	1	6	1	0
Word-initial semivowel /j/ starting a diphthong	y	Yerno(s)?	yerrnos	yerrnos	0	0	1	0	0	1	1	0	0
Word-initial semivowel /j/ starting a diphthong	y	Hierba(s)?	yerruas	yerruas	1	0	0	0	0	0	0	0	0
Word-initial semivowel /j/ starting a diphthong	y	Hierba(s)?	yerua	yerua	1	22	23	9	109	27	610	349	210
Word-initial semivowel /j/ starting a diphthong	y	Hierba(s)?	yeruas	yeruas	0	9	47	20	96	63	207	245	118
Word-initial semivowel /j/ starting a diphthong	y	Hierba(s)?	yerva	yerva	18	5	16	11	0	36	385	292	1025
Word-initial semivowel /j/ starting a diphthong	y	Hierba(s)?	yervas	yervas	4	11	31	23	1	74	285	325	410
Word-initial semivowel /j/ starting a diphthong	y	Yeso(s)?	yeso	yeso	1	5	1	17	3	8	31	63	170
Word-initial semivowel /j/ starting a diphthong	y	Yeso(s)?	yesos	yesos	0	0	0	1	0	0	0	4	0
Word-initial semivowel /j/ starting a diphthong	y	Yeso(s)?	yeco	yeço	1	0	0	0	0	0	0	0	0
Word-initial vowel /i/	y	Iglesia(s)?	yglecia	yglecia	0	0	0	0	0	0	0	1	2
Word-medial semivowel /j/ starting a diphthong	i	Iglesia(s)?	yglecia	yglecia	0	0	0	0	0	0	0	1	2
Word-initial vowel /i/	y	Iglesia(s)?	yglesia	yglesia	110	101	381	221	385	72	3397	2724	1178
Word-medial semivowel /j/ starting a diphthong	i	Iglesia(s)?	yglesia	yglesia	110	101	381	221	385	72	3397	2724	1178
Word-initial vowel /i/	y	Iglesia(s)?	yglesias	yglesias	3	7	15	23	114	20	640	493	153
Word-medial semivowel /j/ starting a diphthong	i	Iglesia(s)?	yglesias	yglesias	3	7	15	23	114	20	640	493	153
Word-initial vowel /i/	y	Iglesia(s)?	yglesia	yglesiá	0	0	0	0	0	0	1	0	0
Word-medial semivowel /j/ starting a diphthong	i	Iglesia(s)?	yglesia	yglesiá	0	0	0	0	0	0	1	0	0
Word-initial vowel /i/	y	Iglesia(s)?	yglesja	yglesja	3	0	0	0	0	0	0	1	0
Word-medial semivowel /j/ starting a diphthong	j	Iglesia(s)?	yglesja	yglesja	3	0	0	0	0	0	0	1	0
Word-initial vowel /i/	y	Iglesia(s)?	yglessia	yglessia	4	0	1	1	5	0	23	10	25
Word-medial semivowel /j/ starting a diphthong	i	Iglesia(s)?	yglessia	yglessia	4	0	1	1	5	0	23	10	25
Word-initial vowel /i/	y	Iglesia(s)?	yglessias	yglessias	0	0	0	0	0	0	1	0	5
Word-medial semivowel /j/ starting a diphthong	i	Iglesia(s)?	yglessias	yglessias	0	0	0	0	0	0	1	0	5
Word-initial vowel /i/	y	Iglesia(s)?	yglesya	yglesya	0	0	4	1	0	0	6	17	0
Word-medial semivowel /j/ starting a diphthong	y	Iglesia(s)?	yglesya	yglesya	0	0	4	1	0	0	6	17	0
Word-initial vowel /i/	y	Iglesia(s)?	yglesyas	yglesyas	0	0	0	0	0	0	2	16	0
Word-medial semivowel /j/ starting a diphthong	y	Iglesia(s)?	yglesyas	yglesyas	0	0	0	0	0	0	2	16	0
Word-initial vowel /i/	y	Iglesia(s)?	yglesia	yglesía	0	0	0	0	0	0	1	0	0
Word-medial semivowel /j/ starting a diphthong	i	Iglesia(s)?	yglesia	yglesía	0	0	0	0	0	0	1	0	0
Word-initial vowel /i/	y	Iglesia(s)?	yglezia	yglezia	0	0	0	0	0	0	1	0	0
Word-medial semivowel /j/ starting a diphthong	i	Iglesia(s)?	yglezia	yglezia	0	0	0	0	0	0	1	0	0
Word-initial vowel /i/	y	Iglesia(s)?	yglecia	ygleçia	0	0	0	0	0	0	0	2	9
Word-medial semivowel /j/ starting a diphthong	i	Iglesia(s)?	yglecia	ygleçia	0	0	0	0	0	0	0	2	9
Word-initial vowel /i/	y	Iglesia(s)?	yglecias	ygleçias	0	0	0	0	0	0	0	0	2
Word-medial semivowel /j/ starting a diphthong	i	Iglesia(s)?	yglecias	ygleçias	0	0	0	0	0	0	0	0	2
Word-initial vowel /i/	y	Iglesia(s)?	ygllesia	ygllesia	0	0	15	1	0	0	0	0	0
